Algorithm,Problem,IndicatorName,ExecutionId,IndicatorValue
MOEADD,WFG9_3,HV,4,0.34984365359828357
MOEADD,WFG1_5,HV,0,0.3312134563966416
MOEADD,WFG1_5,HV,1,0.3067359216246384
MOEADD,WFG1_5,HV,2,0.28869293799316376
MOEADD,WFG1_5,HV,3,0.30758786506070196
MOEADD,WFG1_5,HV,4,0.402952622660845
MOEADD,WFG2_5,HV,0,0.8763583944783769
MOEADD,WFG2_5,HV,1,0.8711111642427618
MOEADD,WFG2_5,HV,2,0.875696681704171
MOEADD,WFG2_5,HV,3,0.8756314078447998
MOEADD,WFG2_5,HV,4,0.8772420084704602
MOEADD,WFG3_5,HV,0,0.0016034680004503052
MOEADD,WFG3_5,HV,1,0.01672580021161888
MOEADD,WFG3_5,HV,2,0.0014781637956147546
MOEADD,WFG3_5,HV,3,0.008785379542556612
MOEADD,WFG3_5,HV,4,0.004201055753072522
MOEADD,WFG5_5,HV,0,0.5491939528016538
MOEADD,WFG5_5,HV,1,0.5459600068455372
MOEADD,WFG5_5,HV,2,0.5473457094926834
MOEADD,WFG5_5,HV,3,0.547719520536209
MOEADD,WFG5_5,HV,4,0.5417850041591615
MOEADD,WFG4_5,HV,0,0.46955035877680623
MOEADD,WFG4_5,HV,1,0.46929695141960626
MOEADD,WFG4_5,HV,2,0.4667661537053735
MOEADD,WFG4_5,HV,3,0.463318708683749
MOEADD,WFG4_5,HV,4,0.46687303569847965
MOEADD,WFG6_5,HV,0,0.5489507323643483
MOEADD,WFG6_5,HV,1,0.564148846195167
MOEADD,WFG6_5,HV,2,0.5471188650099733
MOEADD,WFG6_5,HV,3,0.5549623001088732
MOEADD,WFG6_5,HV,4,0.5512127781620861
MOEADD,WFG7_5,HV,0,0.47978161202279496
MOEADD,WFG7_5,HV,1,0.47112152486591274
MOEADD,WFG7_5,HV,2,0.47540884474855927
MOEADD,WFG7_5,HV,3,0.47127131705346703
MOEADD,WFG7_5,HV,4,0.47549999532486675
MOEADD,WFG8_5,HV,0,0.4740974810081839
MOEADD,WFG8_5,HV,1,0.4756118871727708
MOEADD,WFG8_5,HV,2,0.4736008848625388
MOEADD,WFG8_5,HV,3,0.4768404936183868
MOEADD,WFG8_5,HV,4,0.4750095177263532
MOEADD,WFG9_5,HV,0,0.5205564958178507
MOEADD,WFG9_5,HV,1,0.5436327762769967
MOEADD,WFG9_5,HV,2,0.544410154659105
MOEADD,WFG9_5,HV,3,0.5463734326220006
MOEADD,WFG9_5,HV,4,0.5561638144115678
AGE-MOEA-II,WFG1_2,HV,0,0.5319626467760703
AGE-MOEA-II,WFG1_2,HV,1,0.5832163789184104
AGE-MOEA-II,WFG1_2,HV,2,0.5999516622966117
AGE-MOEA-II,WFG1_2,HV,3,0.5638466042866649
AGE-MOEA-II,WFG1_2,HV,4,0.5554948392096292
AGE-MOEA-II,WFG2_2,HV,0,0.5595489690537807
AGE-MOEA-II,WFG2_2,HV,1,0.5574523144983934
AGE-MOEA-II,WFG2_2,HV,2,0.5602858037812165
AGE-MOEA-II,WFG2_2,HV,3,0.5580125096218198
AGE-MOEA-II,WFG2_2,HV,4,0.5581784163341605
AGE-MOEA-II,WFG3_2,HV,0,0.4410993456557805
AGE-MOEA-II,WFG3_2,HV,1,0.4410518595427439
AGE-MOEA-II,WFG3_2,HV,2,0.4413981896345759
AGE-MOEA-II,WFG3_2,HV,3,0.4407428221084523
AGE-MOEA-II,WFG3_2,HV,4,0.44064040648730246
AGE-MOEA-II,WFG5_2,HV,0,0.18672849685801496
AGE-MOEA-II,WFG5_2,HV,1,0.1945985083840899
AGE-MOEA-II,WFG5_2,HV,2,0.1944410568295207
AGE-MOEA-II,WFG5_2,HV,3,0.19447305763660713
AGE-MOEA-II,WFG5_2,HV,4,0.19193294818955864
AGE-MOEA-II,WFG4_2,HV,0,0.21888069420055303
AGE-MOEA-II,WFG4_2,HV,1,0.21837293784895198
AGE-MOEA-II,WFG4_2,HV,2,0.2184573875938455
AGE-MOEA-II,WFG4_2,HV,3,0.21854741788345614
AGE-MOEA-II,WFG4_2,HV,4,0.21854405188273174
AGE-MOEA-II,WFG6_2,HV,0,0.17773210063645847
AGE-MOEA-II,WFG6_2,HV,1,0.17870913646619926
AGE-MOEA-II,WFG6_2,HV,2,0.17883349582432195
AGE-MOEA-II,WFG6_2,HV,3,0.17846685731343384
AGE-MOEA-II,WFG6_2,HV,4,0.19537353305336022
AGE-MOEA-II,WFG7_2,HV,0,0.2103272150748012
AGE-MOEA-II,WFG7_2,HV,1,0.21028605267607087
AGE-MOEA-II,WFG7_2,HV,2,0.2102022458177419
AGE-MOEA-II,WFG7_2,HV,3,0.21003554428732488
AGE-MOEA-II,WFG7_2,HV,4,0.2104095900611483
AGE-MOEA-II,WFG8_2,HV,0,0.1767506837487028
AGE-MOEA-II,WFG8_2,HV,1,0.17665075703113917
AGE-MOEA-II,WFG8_2,HV,2,0.17644267129260663
AGE-MOEA-II,WFG8_2,HV,3,0.17533134842339318
AGE-MOEA-II,WFG8_2,HV,4,0.17656603215715252
AGE-MOEA-II,WFG9_2,HV,0,0.17511198865429484
AGE-MOEA-II,WFG9_2,HV,1,0.23496716418733318
AGE-MOEA-II,WFG9_2,HV,2,0.1752582846947361
AGE-MOEA-II,WFG9_2,HV,3,0.17502920913857647
AGE-MOEA-II,WFG9_2,HV,4,0.17499460427422156
AGE-MOEA-II,WFG1_3,HV,0,0.8214630205373055
AGE-MOEA-II,WFG1_3,HV,1,0.8690082002507357
AGE-MOEA-II,WFG1_3,HV,2,0.5463667082449445
AGE-MOEA-II,WFG1_3,HV,3,0.5137418694975481
AGE-MOEA-II,WFG1_3,HV,4,0.5187871353106789
AGE-MOEA-II,WFG2_3,HV,0,0.8897995312972428
AGE-MOEA-II,WFG2_3,HV,1,0.786417193352088
AGE-MOEA-II,WFG2_3,HV,2,0.9138147150047351
AGE-MOEA-II,WFG2_3,HV,3,0.784879193259639
AGE-MOEA-II,WFG2_3,HV,4,0.7896504716295799
AGE-MOEA-II,WFG3_3,HV,0,0.2955791259724329
AGE-MOEA-II,WFG3_3,HV,1,0.2813145621656137
AGE-MOEA-II,WFG3_3,HV,2,0.2931754770485388
AGE-MOEA-II,WFG3_3,HV,3,0.26471846874581584
AGE-MOEA-II,WFG3_3,HV,4,0.28382452903715616
AGE-MOEA-II,WFG5_3,HV,0,0.29083756382437825
AGE-MOEA-II,WFG5_3,HV,1,0.35306950605270376
AGE-MOEA-II,WFG5_3,HV,2,0.35403766517817586
AGE-MOEA-II,WFG5_3,HV,3,0.35758823771320825
AGE-MOEA-II,WFG5_3,HV,4,0.35420690128051247
AGE-MOEA-II,WFG4_3,HV,0,0.39495983537185775
AGE-MOEA-II,WFG4_3,HV,1,0.37931595398674745
AGE-MOEA-II,WFG4_3,HV,2,0.3922592097510047
AGE-MOEA-II,WFG4_3,HV,3,0.3909466829870218
AGE-MOEA-II,WFG4_3,HV,4,0.38835902424206337
AGE-MOEA-II,WFG6_3,HV,0,0.34621874809091885
AGE-MOEA-II,WFG6_3,HV,1,0.3505839699073829
AGE-MOEA-II,WFG6_3,HV,2,0.3531277963498146
AGE-MOEA-II,WFG6_3,HV,3,0.3594076620648874
AGE-MOEA-II,WFG6_3,HV,4,0.3450871157352253
AGE-MOEA-II,WFG7_3,HV,0,0.40510675879147234
AGE-MOEA-II,WFG7_3,HV,1,0.4009747465232659
AGE-MOEA-II,WFG7_3,HV,2,0.3955899265992203
AGE-MOEA-II,WFG7_3,HV,3,0.40132201997095257
AGE-MOEA-II,WFG7_3,HV,4,0.3980623697417249
AGE-MOEA-II,WFG8_3,HV,0,0.31088586435325216
AGE-MOEA-II,WFG8_3,HV,1,0.30293598104961966
AGE-MOEA-II,WFG8_3,HV,2,0.3006131487198145
AGE-MOEA-II,WFG8_3,HV,3,0.3105505270041569
AGE-MOEA-II,WFG8_3,HV,4,0.3042490657687274
AGE-MOEA-II,WFG9_3,HV,0,0.37776724751811386
AGE-MOEA-II,WFG9_3,HV,1,0.314521380306473
AGE-MOEA-II,WFG9_3,HV,2,0.31726584361042265
AGE-MOEA-II,WFG9_3,HV,3,0.31618412893756187
AGE-MOEA-II,WFG9_3,HV,4,0.36450741957448607
AGE-MOEA-II,WFG1_5,HV,0,0.5126250237740074
AGE-MOEA-II,WFG1_5,HV,1,0.42315954055240473
AGE-MOEA-II,WFG1_5,HV,2,0.3631775832783405
AGE-MOEA-II,WFG1_5,HV,3,0.38427405839679857
AGE-MOEA-II,WFG1_5,HV,4,0.5185788606187588
AGE-MOEA-II,WFG2_5,HV,0,0.7941224177804218
AGE-MOEA-II,WFG2_5,HV,1,0.9799438522334789
AGE-MOEA-II,WFG2_5,HV,2,0.7966356475377364
AGE-MOEA-II,WFG2_5,HV,3,0.9787751424580974
AGE-MOEA-II,WFG2_5,HV,4,0.9778482879701897
AGE-MOEA-II,WFG3_5,HV,0,0.12629703069839354
AGE-MOEA-II,WFG3_5,HV,1,0.12841639883393544
AGE-MOEA-II,WFG3_5,HV,2,0.1269934315350518
AGE-MOEA-II,WFG3_5,HV,3,0.11909607258868866
AGE-MOEA-II,WFG3_5,HV,4,0.13052084011773646
AGE-MOEA-II,WFG5_5,HV,0,0.4791171994066396
AGE-MOEA-II,WFG5_5,HV,1,0.48380569438863913
AGE-MOEA-II,WFG5_5,HV,2,0.5701262415867526
AGE-MOEA-II,WFG5_5,HV,3,0.5909857694442441
AGE-MOEA-II,WFG5_5,HV,4,0.5997273932159916
AGE-MOEA-II,WFG4_5,HV,0,0.5134383116961874
AGE-MOEA-II,WFG4_5,HV,1,0.5193842112390626
AGE-MOEA-II,WFG4_5,HV,2,0.5195757120188471
AGE-MOEA-II,WFG4_5,HV,3,0.5175904338075169
AGE-MOEA-II,WFG4_5,HV,4,0.5108970966815137
AGE-MOEA-II,WFG6_5,HV,0,0.525536076970161
AGE-MOEA-II,WFG6_5,HV,1,0.5720232775620311
AGE-MOEA-II,WFG6_5,HV,2,0.5777531057202384
AGE-MOEA-II,WFG6_5,HV,3,0.5371482968994726
AGE-MOEA-II,WFG6_5,HV,4,0.5577122600883997
AGE-MOEA-II,WFG7_5,HV,0,0.5368552503861674
AGE-MOEA-II,WFG7_5,HV,1,0.5306722825902147
AGE-MOEA-II,WFG7_5,HV,2,0.5258452226907248
AGE-MOEA-II,WFG7_5,HV,3,0.5324307014119171
AGE-MOEA-II,WFG7_5,HV,4,0.5357182574150398
AGE-MOEA-II,WFG8_5,HV,0,0.48971427599749107
AGE-MOEA-II,WFG8_5,HV,1,0.4956800731182613
AGE-MOEA-II,WFG8_5,HV,2,0.5053811910961266
AGE-MOEA-II,WFG8_5,HV,3,0.4997864589735896
AGE-MOEA-II,WFG8_5,HV,4,0.5063771609489889
AGE-MOEA-II,WFG9_5,HV,0,0.5392236721682157
AGE-MOEA-II,WFG9_5,HV,1,0.5428747644735159
AGE-MOEA-II,WFG9_5,HV,2,0.5386714270369544
AGE-MOEA-II,WFG9_5,HV,3,0.6179755574245072
AGE-MOEA-II,WFG9_5,HV,4,0.539496264122484
ESPEA,WFG1_2,HV,0,0.49480382464970246
ESPEA,WFG1_2,HV,1,0.46318331440897786
ESPEA,WFG1_2,HV,2,0.3890964429487278
ESPEA,WFG1_2,HV,3,0.5045176199123967
ESPEA,WFG1_2,HV,4,0.4668827986624573
ESPEA,WFG2_2,HV,0,0.5608377674608263
ESPEA,WFG2_2,HV,1,0.5591822724255433
ESPEA,WFG2_2,HV,2,0.5561106308440228
ESPEA,WFG2_2,HV,3,0.5593396782718367
ESPEA,WFG2_2,HV,4,0.5572484879731338
ESPEA,WFG3_2,HV,0,0.43974128959212316
ESPEA,WFG3_2,HV,1,0.43839361326568754
ESPEA,WFG3_2,HV,2,0.43796226472423017
ESPEA,WFG3_2,HV,3,0.44063433158382015
ESPEA,WFG3_2,HV,4,0.44018620305335343
ESPEA,WFG5_2,HV,0,0.1955939714938598
ESPEA,WFG5_2,HV,1,0.19565253772642405
ESPEA,WFG5_2,HV,2,0.19545551806776493
ESPEA,WFG5_2,HV,3,0.19557403576150856
ESPEA,WFG5_2,HV,4,0.19571494166696202
ESPEA,WFG4_2,HV,0,0.21788350524381633
ESPEA,WFG4_2,HV,1,0.2181212592132375
ESPEA,WFG4_2,HV,2,0.21844399018543495
ESPEA,WFG4_2,HV,3,0.21844092187529443
ESPEA,WFG4_2,HV,4,0.21846996711994351
ESPEA,WFG6_2,HV,0,0.18359213915144892
ESPEA,WFG6_2,HV,1,0.18241252058914167
ESPEA,WFG6_2,HV,2,0.18976335977991143
ESPEA,WFG6_2,HV,3,0.18108268153214543
ESPEA,WFG6_2,HV,4,0.18627104404998518
ESPEA,WFG7_2,HV,0,0.2101945572231575
ESPEA,WFG7_2,HV,1,0.2101597303824473
ESPEA,WFG7_2,HV,2,0.20994576600857956
ESPEA,WFG7_2,HV,3,0.21001769542188548
ESPEA,WFG7_2,HV,4,0.21017189414846776
ESPEA,WFG8_2,HV,0,0.1784447442690974
ESPEA,WFG8_2,HV,1,0.17635979255939363
ESPEA,WFG8_2,HV,2,0.1755645408938263
ESPEA,WFG8_2,HV,3,0.17730991879372154
ESPEA,WFG8_2,HV,4,0.17497806205384117
ESPEA,WFG9_2,HV,0,0.23265771390941245
ESPEA,WFG9_2,HV,1,0.21678137837423037
ESPEA,WFG9_2,HV,2,0.23398422314069986
ESPEA,WFG9_2,HV,3,0.22853217926740615
ESPEA,WFG9_2,HV,4,0.22607354816081418
ESPEA,WFG1_3,HV,0,0.8988725536943989
ESPEA,WFG1_3,HV,1,0.8983672614027166
ESPEA,WFG1_3,HV,2,0.8149084501973569
ESPEA,WFG1_3,HV,3,0.7812140190264956
ESPEA,WFG1_3,HV,4,0.8098597030596372
ESPEA,WFG2_3,HV,0,0.7878807306331984
ESPEA,WFG2_3,HV,1,0.7791861348228899
ESPEA,WFG2_3,HV,2,0.7799743189130536
ESPEA,WFG2_3,HV,3,0.7857953815192847
ESPEA,WFG2_3,HV,4,0.9047191737812914
ESPEA,WFG3_3,HV,0,0.30401059835271044
ESPEA,WFG3_3,HV,1,0.2951551420461406
ESPEA,WFG3_3,HV,2,0.29822734007838736
ESPEA,WFG3_3,HV,3,0.2850632416608145
ESPEA,WFG3_3,HV,4,0.3039179049877889
ESPEA,WFG5_3,HV,0,0.36966597660631345
ESPEA,WFG5_3,HV,1,0.36535735501967675
ESPEA,WFG5_3,HV,2,0.3638749395266579
ESPEA,WFG5_3,HV,3,0.3657366751794808
ESPEA,WFG5_3,HV,4,0.3606696541694514
ESPEA,WFG4_3,HV,0,0.3983849406563879
ESPEA,WFG4_3,HV,1,0.38562642965268296
ESPEA,WFG4_3,HV,2,0.3860894536667034
ESPEA,WFG4_3,HV,3,0.3918996938670189
ESPEA,WFG4_3,HV,4,0.3934594700635859
ESPEA,WFG6_3,HV,0,0.35913961425969537
ESPEA,WFG6_3,HV,1,0.3641676635560169
ESPEA,WFG6_3,HV,2,0.3527843172152243
ESPEA,WFG6_3,HV,3,0.3712365455208735
ESPEA,WFG6_3,HV,4,0.3734801367262779
ESPEA,WFG7_3,HV,0,0.39624911909477883
ESPEA,WFG7_3,HV,1,0.39442076926993447
ESPEA,WFG7_3,HV,2,0.3931157344504143
ESPEA,WFG7_3,HV,3,0.3891062309218196
ESPEA,WFG7_3,HV,4,0.39364837331402724
ESPEA,WFG8_3,HV,0,0.3027506161802219
ESPEA,WFG8_3,HV,1,0.2974072320147798
ESPEA,WFG8_3,HV,2,0.2866942541576197
ESPEA,WFG8_3,HV,3,0.3011045382750433
ESPEA,WFG8_3,HV,4,0.2991383675906593
ESPEA,WFG9_3,HV,0,0.31021563817582565
ESPEA,WFG9_3,HV,1,0.3070981260114385
ESPEA,WFG9_3,HV,2,0.3513467858364123
ESPEA,WFG9_3,HV,3,0.3079969979203162
ESPEA,WFG9_3,HV,4,0.30927183627321986
ESPEA,WFG1_5,HV,0,0.9772240140740122
ESPEA,WFG1_5,HV,1,0.9803566669246289
ESPEA,WFG1_5,HV,2,0.9690775929631052
ESPEA,WFG1_5,HV,3,0.9649659999209647
ESPEA,WFG1_5,HV,4,0.960172275061462
ESPEA,WFG2_5,HV,0,0.9281215521970974
ESPEA,WFG2_5,HV,1,0.9170339200325217
ESPEA,WFG2_5,HV,2,0.9183988710302975
ESPEA,WFG2_5,HV,3,0.9260674196647359
ESPEA,WFG2_5,HV,4,0.9323941748180521
ESPEA,WFG3_5,HV,0,0.16376195581233882
ESPEA,WFG3_5,HV,1,0.16477332644078832
ESPEA,WFG3_5,HV,2,0.15302973517760488
ESPEA,WFG3_5,HV,3,0.155652217997372
ESPEA,WFG3_5,HV,4,0.1645949442483405
ESPEA,WFG5_5,HV,0,0.5982369765096672
ESPEA,WFG5_5,HV,1,0.6034423693264499
ESPEA,WFG5_5,HV,2,0.6003637735395542
ESPEA,WFG5_5,HV,3,0.6016230046276801
ESPEA,WFG5_5,HV,4,0.5960099832706441
ESPEA,WFG4_5,HV,0,0.5224467714031451
ESPEA,WFG4_5,HV,1,0.5123793448782752
ESPEA,WFG4_5,HV,2,0.5162819708782724
ESPEA,WFG4_5,HV,3,0.5253494774034098
ESPEA,WFG4_5,HV,4,0.5153873375571913
ESPEA,WFG6_5,HV,0,0.6062500135806849
ESPEA,WFG6_5,HV,1,0.5947302347645588
ESPEA,WFG6_5,HV,2,0.5875015963178257
ESPEA,WFG6_5,HV,3,0.575680305905669
ESPEA,WFG6_5,HV,4,0.5974994669526607
ESPEA,WFG7_5,HV,0,0.5254068343564972
ESPEA,WFG7_5,HV,1,0.5259328282030592
ESPEA,WFG7_5,HV,2,0.5278231958053182
ESPEA,WFG7_5,HV,3,0.5282839405960224
ESPEA,WFG7_5,HV,4,0.5278312154353618
ESPEA,WFG8_5,HV,0,0.4982248576508041
ESPEA,WFG8_5,HV,1,0.4919311321154272
ESPEA,WFG8_5,HV,2,0.49541613127622786
ESPEA,WFG8_5,HV,3,0.4955320118729236
ESPEA,WFG8_5,HV,4,0.49789108766471374
ESPEA,WFG9_5,HV,0,0.5367972222385436
ESPEA,WFG9_5,HV,1,0.5183502142232224
ESPEA,WFG9_5,HV,2,0.520935690745536
ESPEA,WFG9_5,HV,3,0.5131424647564297
ESPEA,WFG9_5,HV,4,0.5234861221019164
GWASFGA,WFG1_2,HV,0,0.5977070213371093
GWASFGA,WFG1_2,HV,1,0.5990839850726766
GWASFGA,WFG1_2,HV,2,0.5947377036772716
GWASFGA,WFG1_2,HV,3,0.5761054228165293
GWASFGA,WFG1_2,HV,4,0.5954926169843539
GWASFGA,WFG2_2,HV,0,0.5610690048396803
GWASFGA,WFG2_2,HV,1,0.5587015051855464
GWASFGA,WFG2_2,HV,2,0.559483885961471
GWASFGA,WFG2_2,HV,3,0.5581472376065055
GWASFGA,WFG2_2,HV,4,0.5579661576053855
GWASFGA,WFG3_2,HV,0,0.44004008436900643
GWASFGA,WFG3_2,HV,1,0.44049297092453993
GWASFGA,WFG3_2,HV,2,0.4404467005383432
GWASFGA,WFG3_2,HV,3,0.43933688050759917
GWASFGA,WFG3_2,HV,4,0.43980186189738524
GWASFGA,WFG5_2,HV,0,0.19385165618802344
GWASFGA,WFG5_2,HV,1,0.1939648212779777
GWASFGA,WFG5_2,HV,2,0.19415756160473369
GWASFGA,WFG5_2,HV,3,0.19403868052513257
GWASFGA,WFG5_2,HV,4,0.19425983016119064
GWASFGA,WFG4_2,HV,0,0.21703807089653004
GWASFGA,WFG4_2,HV,1,0.21644447596897334
GWASFGA,WFG4_2,HV,2,0.21636045107596624
GWASFGA,WFG4_2,HV,3,0.21682004259820536
GWASFGA,WFG4_2,HV,4,0.21647222424478016
GWASFGA,WFG6_2,HV,0,0.18427544412830976
GWASFGA,WFG6_2,HV,1,0.1821839809076868
GWASFGA,WFG6_2,HV,2,0.17831081093197054
GWASFGA,WFG6_2,HV,3,0.181611954518254
GWASFGA,WFG6_2,HV,4,0.17941192395789332
GWASFGA,WFG7_2,HV,0,0.20846301933371864
GWASFGA,WFG7_2,HV,1,0.20835787039745973
GWASFGA,WFG7_2,HV,2,0.2085570469950631
GWASFGA,WFG7_2,HV,3,0.20855933725245357
GWASFGA,WFG7_2,HV,4,0.2085028991208524
GWASFGA,WFG8_2,HV,0,0.17356793701243858
GWASFGA,WFG8_2,HV,1,0.17425210488233311
GWASFGA,WFG8_2,HV,2,0.17295442901487815
GWASFGA,WFG8_2,HV,3,0.17390402053984458
GWASFGA,WFG8_2,HV,4,0.17425116013715583
GWASFGA,WFG9_2,HV,0,0.23621229340685987
GWASFGA,WFG9_2,HV,1,0.17359882692609346
GWASFGA,WFG9_2,HV,2,0.1738131501614301
GWASFGA,WFG9_2,HV,3,0.1741900711141083
GWASFGA,WFG9_2,HV,4,0.23324580583229057
GWASFGA,WFG1_3,HV,0,0.8819037267169202
GWASFGA,WFG1_3,HV,1,0.8460103286691879
GWASFGA,WFG1_3,HV,2,0.5869366487837583
GWASFGA,WFG1_3,HV,3,0.5012993162310113
GWASFGA,WFG1_3,HV,4,0.46187595844046936
GWASFGA,WFG2_3,HV,0,0.8961709327692134
GWASFGA,WFG2_3,HV,1,0.7803903718654048
GWASFGA,WFG2_3,HV,2,0.7717440739157081
GWASFGA,WFG2_3,HV,3,0.7807646487506102
GWASFGA,WFG2_3,HV,4,0.8983280229229237
GWASFGA,WFG3_3,HV,0,0.29959816446236576
GWASFGA,WFG3_3,HV,1,0.2990963788830099
GWASFGA,WFG3_3,HV,2,0.3029963679453387
GWASFGA,WFG3_3,HV,3,0.30137507618018516
GWASFGA,WFG3_3,HV,4,0.286125951413504
GWASFGA,WFG5_3,HV,0,0.3608996226091391
GWASFGA,WFG5_3,HV,1,0.35131245709849274
GWASFGA,WFG5_3,HV,2,0.36284963765138406
GWASFGA,WFG5_3,HV,3,0.3487880575676513
GWASFGA,WFG5_3,HV,4,0.35026830305993606
GWASFGA,WFG4_3,HV,0,0.3986751669680147
GWASFGA,WFG4_3,HV,1,0.38824944159342994
GWASFGA,WFG4_3,HV,2,0.3916638356330742
GWASFGA,WFG4_3,HV,3,0.39338965544453747
GWASFGA,WFG4_3,HV,4,0.3878415318394248
GWASFGA,WFG6_3,HV,0,0.35987479471667155
GWASFGA,WFG6_3,HV,1,0.3629115575996101
GWASFGA,WFG6_3,HV,2,0.3514837911977566
GWASFGA,WFG6_3,HV,3,0.3647934973954898
GWASFGA,WFG6_3,HV,4,0.358347612156073
GWASFGA,WFG7_3,HV,0,0.39441806025828174
GWASFGA,WFG7_3,HV,1,0.39259645872510573
GWASFGA,WFG7_3,HV,2,0.39018369646306894
GWASFGA,WFG7_3,HV,3,0.3879368857791649
GWASFGA,WFG7_3,HV,4,0.3867884224976705
GWASFGA,WFG8_3,HV,0,0.3008217815939656
GWASFGA,WFG8_3,HV,1,0.2892960987583351
GWASFGA,WFG8_3,HV,2,0.28985641588601546
GWASFGA,WFG8_3,HV,3,0.29897956702156175
GWASFGA,WFG8_3,HV,4,0.2958018694114618
GWASFGA,WFG9_3,HV,0,0.29235750792432824
GWASFGA,WFG9_3,HV,1,0.29036938063866025
GWASFGA,WFG9_3,HV,2,0.2908703001371873
GWASFGA,WFG9_3,HV,3,0.2915543887026075
GWASFGA,WFG9_3,HV,4,0.29211496420424515
GWASFGA,WFG1_5,HV,0,0.7910701803198972
GWASFGA,WFG1_5,HV,1,0.7800903873520018
GWASFGA,WFG1_5,HV,2,0.8523117387835853
GWASFGA,WFG1_5,HV,3,0.870795423991137
GWASFGA,WFG1_5,HV,4,0.8144523317319801
GWASFGA,WFG2_5,HV,0,0.7910338230229602
GWASFGA,WFG2_5,HV,1,0.9622627297240298
GWASFGA,WFG2_5,HV,2,0.9599490002941187
GWASFGA,WFG2_5,HV,3,0.9577648424615053
GWASFGA,WFG2_5,HV,4,0.960924064954191
GWASFGA,WFG3_5,HV,0,0.14578931103326692
GWASFGA,WFG3_5,HV,1,0.14938754424505005
GWASFGA,WFG3_5,HV,2,0.14787130006464183
GWASFGA,WFG3_5,HV,3,0.1464292959350789
GWASFGA,WFG3_5,HV,4,0.14844625854863122
GWASFGA,WFG5_5,HV,0,0.5714872203178445
GWASFGA,WFG5_5,HV,1,0.5543767585873569
GWASFGA,WFG5_5,HV,2,0.5424588421265378
GWASFGA,WFG5_5,HV,3,0.5636327306093295
GWASFGA,WFG5_5,HV,4,0.547735101744551
GWASFGA,WFG4_5,HV,0,0.4956617178245796
GWASFGA,WFG4_5,HV,1,0.4935236284416739
GWASFGA,WFG4_5,HV,2,0.46866641407744236
GWASFGA,WFG4_5,HV,3,0.4921426505496131
GWASFGA,WFG4_5,HV,4,0.47735180439837005
GWASFGA,WFG6_5,HV,0,0.5727545887267597
GWASFGA,WFG6_5,HV,1,0.5682148581856067
GWASFGA,WFG6_5,HV,2,0.5672625659475119
GWASFGA,WFG6_5,HV,3,0.5602970931491535
GWASFGA,WFG6_5,HV,4,0.5605874459676615
GWASFGA,WFG7_5,HV,0,0.4332070611391386
GWASFGA,WFG7_5,HV,1,0.5137677166346608
GWASFGA,WFG7_5,HV,2,0.43395467345877214
GWASFGA,WFG7_5,HV,3,0.514372234407222
GWASFGA,WFG7_5,HV,4,0.5068660270449777
GWASFGA,WFG8_5,HV,0,0.3650957824959338
GWASFGA,WFG8_5,HV,1,0.361256751557848
GWASFGA,WFG8_5,HV,2,0.33481330362097217
GWASFGA,WFG8_5,HV,3,0.35258882301166666
GWASFGA,WFG8_5,HV,4,0.35847328498939623
GWASFGA,WFG9_5,HV,0,0.34220377229585575
GWASFGA,WFG9_5,HV,1,0.3564168318494261
GWASFGA,WFG9_5,HV,2,0.3300886444324543
GWASFGA,WFG9_5,HV,3,0.3472313992249726
GWASFGA,WFG9_5,HV,4,0.3558151189419371
NSGAII,WFG1_2,IGD+,0,0.02545985994868172
NSGAII,WFG1_2,IGD+,1,0.028900041657202388
NSGAII,WFG1_2,IGD+,2,0.05672091188547062
NSGAII,WFG1_2,IGD+,3,0.05316577510554746
NSGAII,WFG1_2,IGD+,4,0.027898709131022378
NSGAII,WFG2_2,IGD+,0,0.010622376941614227
NSGAII,WFG2_2,IGD+,1,0.0026634587768247786
NSGAII,WFG2_2,IGD+,2,0.010555949220892695
NSGAII,WFG2_2,IGD+,3,0.0022308535255157
NSGAII,WFG2_2,IGD+,4,0.010508807830977551
NSGAII,WFG3_2,IGD+,0,0.022151731095205678
NSGAII,WFG3_2,IGD+,1,0.022145146936588495
NSGAII,WFG3_2,IGD+,2,0.022677760213084475
NSGAII,WFG3_2,IGD+,3,0.022238763028696835
NSGAII,WFG3_2,IGD+,4,0.02253919998148032
NSGAII,WFG5_2,IGD+,0,0.027765713306596173
NSGAII,WFG5_2,IGD+,1,0.027751584501856823
NSGAII,WFG5_2,IGD+,2,0.027770845958175416
NSGAII,WFG5_2,IGD+,3,0.027866246271601936
NSGAII,WFG5_2,IGD+,4,0.0277632006163934
NSGAII,WFG4_2,IGD+,0,0.0039727408248698415
NSGAII,WFG4_2,IGD+,1,0.004266776912345188
NSGAII,WFG4_2,IGD+,2,0.0038945585059207903
NSGAII,WFG4_2,IGD+,3,0.00450103818870264
NSGAII,WFG4_2,IGD+,4,0.0034261026386679778
NSGAII,WFG6_2,IGD+,0,0.023084806481968628
NSGAII,WFG6_2,IGD+,1,0.02442493649001043
NSGAII,WFG6_2,IGD+,2,0.011634214803875477
NSGAII,WFG6_2,IGD+,3,0.022275005920387246
NSGAII,WFG6_2,IGD+,4,0.0271503332920778
NSGAII,WFG7_2,IGD+,0,0.0038437037734585706
NSGAII,WFG7_2,IGD+,1,0.0037925822497165422
NSGAII,WFG7_2,IGD+,2,0.004101708173745339
NSGAII,WFG7_2,IGD+,3,0.004266031788532549
